,country,label_name,tfidf,country_label_count,num_country_labels,num_articles,label_count,label_count_project,idf,tf,key_phrases
0,0,united_kingdom,0.017515837005921023,78,14393,4788,3,179,3.2321210516182215,0.005419301049121101,1
1,0,scotland,0.014044120968703836,48,14393,4788,4,61,4.211188189636548,0.003334954491766831,1
2,0,uk,0.014023593844712945,55,14393,4788,3,112,3.6698470219446073,0.003821302021816161,1
3,0,british,0.0136889827765016,57,14393,4788,3,141,3.4565882298629393,0.003960258458973112,1
4,0,england,0.013338513939668034,51,14393,4788,4,101,3.7643378653655297,0.003543389147502258,1
5,0,qualification,0.013103846675156525,56,14393,4788,3,155,3.3679225927772833,0.0038907802403946364,1
6,0,london,0.010434170819557791,38,14393,4788,4,82,3.9520794896288236,0.0026401723059820744,1
7,0,scottish,0.009079535618245762,28,14393,4788,3,35,4.667205576907544,0.0019453901201973182,1
8,0,independent,0.008766894041745516,38,14393,4788,3,163,3.320576472180085,0.0026401723059820744,1
9,0,pupil,0.008398101141763975,31,14393,4788,4,87,3.899157088174481,0.002153824775932745,1
10,0,subject,0.008152241313260158,42,14393,4788,4,283,2.7936954576607964,0.0029180851802959773,1
11,0,english,0.007615007834227973,36,14393,4788,3,218,3.044522437723423,0.002501215868825123,1
12,0,award,0.007042708453250408,31,14393,4788,4,172,3.2698613796010685,0.002153824775932745,1
13,0,council,0.006822891698180985,29,14393,4788,4,152,3.3862717314454795,0.002014868338775794,1
14,0,oxford,0.006132099404820857,19,14393,4788,4,36,4.645226670188769,0.0013200861529910372,1
15,0,sir,0.0060220284974463025,19,14393,4788,3,40,4.561845061249718,0.0013200861529910372,1
16,0,centre,0.005975782481388217,22,14393,4788,4,86,3.9095198752100275,0.0015285208087264643,1
17,0,foundation,0.00593681225469081,26,14393,4788,4,169,3.2864822608371087,0.0018064336830403668,1
18,0,organisation,0.005864651996033592,21,14393,4788,4,76,4.019520770424356,0.0014590425901479887,1
19,0,september,0.0058099675612277545,22,14393,4788,4,97,3.801039232215958,0.0015285208087264643,1
20,0,status,0.005689036257323984,21,14393,4788,4,87,3.899157088174481,0.0014590425901479887,1
21,0,trust,0.005608831540474161,18,14393,4788,4,44,4.484884020113589,0.0012506079344125616,1
22,0,wale,0.005396405753498438,15,14393,4788,3,17,5.1780312006735345,0.0010421732786771347,1
23,0,place,0.00524350343185504,22,14393,4788,4,145,3.4304429497586173,0.0015285208087264643,1
24,0,replaced,0.005115157839565596,17,14393,4788,3,53,4.330733340286331,0.001181129715834086,1
25,0,equivalent,0.0047304497547472355,18,14393,4788,4,99,3.78252018444872,0.0012506079344125616,1
26,0,head,0.004620445998073011,16,14393,4788,4,65,4.1563799531415535,0.0011116514972556103,1
27,0,glasgow,0.004381289995255747,12,14393,4788,4,15,5.2549922418096635,0.0008337386229417078,1
28,0,headmaster,0.004348590171880538,12,14393,4788,2,16,5.215771528656382,0.0008337386229417078,1
29,0,authority,0.00432310216133653,16,14393,4788,4,88,3.8889005880072918,0.0011116514972556103,1
30,0,parliament,0.004149817693499382,12,14393,4788,4,23,4.977360505211384,0.0008337386229417078,1
31,0,welsh,0.00411388047985236,11,14393,4788,3,12,5.382825613319548,0.0007642604043632321,1
32,0,ireland,0.0040849104790699415,13,14393,4788,4,42,4.5226243480964365,0.0009032168415201834,1
33,0,taught,0.004074882809639198,17,14393,4788,3,142,3.449987545831587,0.001181129715834086,1
34,0,minister,0.004055946753882563,14,14393,4788,4,64,4.169802973473694,0.0009726950600986591,1
35,0,network,0.004021483585600574,15,14393,4788,4,91,3.8587475498366044,0.0010421732786771347,1
36,0,gcse,0.003957364219232188,11,14393,4788,2,17,5.1780312006735345,0.0007642604043632321,1
37,0,grammar_school,0.003957364219232188,11,14393,4788,1,17,5.1780312006735345,0.0007642604043632321,1
38,0,taking,0.0039211446774561004,14,14393,4788,3,75,4.031216810187547,0.0009726950600986591,1
39,0,northern_ireland,0.0039027509625238163,11,14393,4788,3,19,5.10657223669139,0.0007642604043632321,1
40,0,entry,0.003855991163393988,13,14393,4788,4,57,4.269175447286898,0.0009032168415201834,1
41,0,sector,0.003829424046901123,13,14393,4788,4,59,4.239761562080605,0.0009032168415201834,1
42,0,church,0.003829424046901123,13,14393,4788,4,59,4.239761562080605,0.0009032168415201834,1
43,0,appointed,0.003766236271462379,13,14393,4788,3,64,4.169802973473694,0.0009032168415201834,1
44,0,house,0.003766236271462379,13,14393,4788,4,64,4.169802973473694,0.0009032168415201834,1
45,0,provision,0.003739221026982774,12,14393,4788,4,44,4.484884020113589,0.0008337386229417078,1
46,0,lord,0.003709007052559379,10,14393,4788,4,13,5.338373850748714,0.0006947821857847565,1
47,0,fee,0.00365137789574579,12,14393,4788,4,50,4.379523504455763,0.0008337386229417078,1
48,0,merger,0.0035723362443567433,10,14393,4788,4,18,5.14166355650266,0.0006947821857847565,1
49,0,good,0.0035311441935475824,13,14393,4788,4,86,3.9095198752100275,0.0009032168415201834,1
50,0,period,0.00350335071319826,13,14393,4788,4,89,3.878748216543274,0.0009032168415201834,1
51,0,cambridge,0.003487869346651405,12,14393,4788,4,63,4.183408625529473,0.0008337386229417078,1
52,0,introduced,0.0034588482719359677,13,14393,4788,3,94,3.829477167536491,0.0009032168415201834,1
53,0,role,0.0034357784351392927,14,14393,4788,4,130,3.5322256440685598,0.0009726950600986591,1
54,0,park,0.0034276192747342096,11,14393,4788,4,44,4.484884020113589,0.0007642604043632321,1
55,0,eligible,0.0033998249242944392,11,14393,4788,3,46,4.448516375942715,0.0007642604043632321,1
56,0,charity,0.0033977274565564885,10,14393,4788,4,26,4.890349128221754,0.0006947821857847565,1
57,0,included,0.003380833009558479,12,14393,4788,3,73,4.055027458881266,0.0008337386229417078,1
58,0,announced,0.003347096404433641,11,14393,4788,3,50,4.379523504455763,0.0007642604043632321,1
59,0,attend,0.0032742546078764556,11,14393,4788,3,56,4.2842133246514384,0.0007642604043632321,1
