,country,label_name,new_name,tfidf,country_label_count,label_count,num_country_labels,num_countries,num_articles,min,max,normalized_tfidf,sum,tf,idf,new_tfidf
0,0,united_kingdom,british islands,0.017515837005921023,2,3,260,9,517,0.0026066440257122773,0.017515837005921023,1.0,0.031539430850633966,0.007692307692307693,3.3576711166122646,0.0008146079692427958
1,0,uk,british islands,0.014023593844712945,2,3,260,9,517,0.0026066440257122773,0.017515837005921023,0.7657657818338076,0.031539430850633966,0.007692307692307693,3.3576711166122646,0.0008146079692427958
2,0,united_kingdom,member states of the commonwealth of nations,0.017515837005921023,2,9,260,9,517,0.0026066440257122773,0.017515837005921023,1.0,0.031539430850633966,0.007692307692307693,2.2590588279441546,0.0005480725360881453
3,0,uk,member states of the commonwealth of nations,0.014023593844712945,2,9,260,9,517,0.0026066440257122773,0.017515837005921023,0.7657657818338076,0.031539430850633966,0.007692307692307693,2.2590588279441546,0.0005480725360881453
4,0,united_kingdom,northern european countries,0.017515837005921023,2,4,260,9,517,0.0026066440257122773,0.017515837005921023,1.0,0.031539430850633966,0.007692307692307693,3.0699890441604833,0.0007448131320807956
5,0,uk,northern european countries,0.014023593844712945,2,4,260,9,517,0.0026066440257122773,0.017515837005921023,0.7657657818338076,0.031539430850633966,0.007692307692307693,3.0699890441604833,0.0007448131320807956
6,0,united_kingdom,island countries,0.017515837005921023,5,7,260,9,517,0.0026066440257122773,0.017515837005921023,1.0,0.06282481672152966,0.019230769230769232,2.5103732562250607,0.003032956533172482
7,0,scotland,island countries,0.014044120968703836,5,7,260,9,517,0.0026066440257122773,0.017515837005921023,0.7671425916999178,0.06282481672152966,0.019230769230769232,2.5103732562250607,0.003032956533172482
8,0,uk,island countries,0.014023593844712945,5,7,260,9,517,0.0026066440257122773,0.017515837005921023,0.7657657818338076,0.06282481672152966,0.019230769230769232,2.5103732562250607,0.003032956533172482
9,0,england,island countries,0.013338513939668034,5,7,260,9,517,0.0026066440257122773,0.017515837005921023,0.7198156149834408,0.06282481672152966,0.019230769230769232,2.5103732562250607,0.003032956533172482
10,0,northern_ireland,island countries,0.003902750962523816,5,7,260,9,517,0.0026066440257122773,0.017515837005921023,0.08693340669290817,0.06282481672152966,0.019230769230769232,2.5103732562250607,0.003032956533172482
11,0,united_kingdom,priority articles for attention after brexit,0.017515837005921023,2,2,260,9,517,0.0026066440257122773,0.017515837005921023,1.0,0.031539430850633966,0.007692307692307693,3.7631362247204287,0.0009129782672391211
12,0,uk,priority articles for attention after brexit,0.014023593844712945,2,2,260,9,517,0.0026066440257122773,0.017515837005921023,0.7657657818338076,0.031539430850633966,0.007692307692307693,3.7631362247204287,0.0009129782672391211
13,0,united_kingdom,countries in europe,0.017515837005921023,2,5,260,9,517,0.0026066440257122773,0.017515837005921023,1.0,0.031539430850633966,0.007692307692307693,2.8468454928462736,0.0006906760504928001
14,0,uk,countries in europe,0.014023593844712945,2,5,260,9,517,0.0026066440257122773,0.017515837005921023,0.7657657818338076,0.031539430850633966,0.007692307692307693,2.8468454928462736,0.0006906760504928001
15,0,united_kingdom,english-speaking countries and territories,0.017515837005921023,5,14,260,9,517,0.0026066440257122773,0.017515837005921023,1.0,0.06282481672152966,0.019230769230769232,1.8172260756651155,0.002195517214331644
16,0,scotland,english-speaking countries and territories,0.014044120968703836,5,14,260,9,517,0.0026066440257122773,0.017515837005921023,0.7671425916999178,0.06282481672152966,0.019230769230769232,1.8172260756651155,0.002195517214331644
17,0,uk,english-speaking countries and territories,0.014023593844712945,5,14,260,9,517,0.0026066440257122773,0.017515837005921023,0.7657657818338076,0.06282481672152966,0.019230769230769232,1.8172260756651155,0.002195517214331644
18,0,england,english-speaking countries and territories,0.013338513939668034,5,14,260,9,517,0.0026066440257122773,0.017515837005921023,0.7198156149834408,0.06282481672152966,0.019230769230769232,1.8172260756651155,0.002195517214331644
19,0,northern_ireland,english-speaking countries and territories,0.003902750962523816,5,14,260,9,517,0.0026066440257122773,0.017515837005921023,0.08693340669290817,0.06282481672152966,0.019230769230769232,1.8172260756651155,0.002195517214331644
20,0,united_kingdom,member states of the council of europe,0.017515837005921023,2,5,260,9,517,0.0026066440257122773,0.017515837005921023,1.0,0.031539430850633966,0.007692307692307693,2.8468454928462736,0.0006906760504928001
21,0,uk,member states of the council of europe,0.014023593844712945,2,5,260,9,517,0.0026066440257122773,0.017515837005921023,0.7657657818338076,0.031539430850633966,0.007692307692307693,2.8468454928462736,0.0006906760504928001
22,0,united_kingdom,g7 nations,0.017515837005921023,2,6,260,9,517,0.0026066440257122773,0.017515837005921023,1.0,0.031539430850633966,0.007692307692307693,2.664523936052319,0.0006464428340844704
23,0,uk,g7 nations,0.014023593844712945,2,6,260,9,517,0.0026066440257122773,0.017515837005921023,0.7657657818338076,0.031539430850633966,0.007692307692307693,2.664523936052319,0.0006464428340844704
24,0,united_kingdom,group of eight nations,0.017515837005921023,2,6,260,9,517,0.0026066440257122773,0.017515837005921023,1.0,0.031539430850633966,0.007692307692307693,2.664523936052319,0.0006464428340844704
25,0,uk,group of eight nations,0.014023593844712945,2,6,260,9,517,0.0026066440257122773,0.017515837005921023,0.7657657818338076,0.031539430850633966,0.007692307692307693,2.664523936052319,0.0006464428340844704
26,0,united_kingdom,g20 nations,0.017515837005921023,2,11,260,9,517,0.0026066440257122773,0.017515837005921023,1.0,0.031539430850633966,0.007692307692307693,2.0583881324820035,0.000499387616678321
27,0,uk,g20 nations,0.014023593844712945,2,11,260,9,517,0.0026066440257122773,0.017515837005921023,0.7657657818338076,0.031539430850633966,0.007692307692307693,2.0583881324820035,0.000499387616678321
28,0,united_kingdom,member states of the european union,0.017515837005921023,2,4,260,9,517,0.0026066440257122773,0.017515837005921023,1.0,0.031539430850633966,0.007692307692307693,3.0699890441604833,0.0007448131320807956
29,0,uk,member states of the european union,0.014023593844712945,2,4,260,9,517,0.0026066440257122773,0.017515837005921023,0.7657657818338076,0.031539430850633966,0.007692307692307693,3.0699890441604833,0.0007448131320807956
30,0,united_kingdom,member states of the union for the mediterranean,0.017515837005921023,2,4,260,9,517,0.0026066440257122773,0.017515837005921023,1.0,0.031539430850633966,0.007692307692307693,3.0699890441604833,0.0007448131320807956
31,0,uk,member states of the union for the mediterranean,0.014023593844712945,2,4,260,9,517,0.0026066440257122773,0.017515837005921023,0.7657657818338076,0.031539430850633966,0.007692307692307693,3.0699890441604833,0.0007448131320807956
32,0,united_kingdom,member states of the united nations,0.017515837005921023,2,15,260,9,517,0.0026066440257122773,0.017515837005921023,1.0,0.031539430850633966,0.007692307692307693,1.748233204178164,0.0004241406173381497
33,0,uk,member states of the united nations,0.014023593844712945,2,15,260,9,517,0.0026066440257122773,0.017515837005921023,0.7657657818338076,0.031539430850633966,0.007692307692307693,1.748233204178164,0.0004241406173381497
34,0,united_kingdom,member states of nato,0.017515837005921023,2,6,260,9,517,0.0026066440257122773,0.017515837005921023,1.0,0.031539430850633966,0.007692307692307693,2.664523936052319,0.0006464428340844704
35,0,uk,member states of nato,0.014023593844712945,2,6,260,9,517,0.0026066440257122773,0.017515837005921023,0.7657657818338076,0.031539430850633966,0.007692307692307693,2.664523936052319,0.0006464428340844704
36,0,united_kingdom,united kingdom,0.017515837005921023,5,5,260,9,517,0.0026066440257122773,0.017515837005921023,1.0,0.06282481672152966,0.019230769230769232,2.8468454928462736,0.0034394720446649985
37,0,scotland,united kingdom,0.014044120968703836,5,5,260,9,517,0.0026066440257122773,0.017515837005921023,0.7671425916999178,0.06282481672152966,0.019230769230769232,2.8468454928462736,0.0034394720446649985
38,0,uk,united kingdom,0.014023593844712945,5,5,260,9,517,0.0026066440257122773,0.017515837005921023,0.7657657818338076,0.06282481672152966,0.019230769230769232,2.8468454928462736,0.0034394720446649985
39,0,england,united kingdom,0.013338513939668034,5,5,260,9,517,0.0026066440257122773,0.017515837005921023,0.7198156149834408,0.06282481672152966,0.019230769230769232,2.8468454928462736,0.0034394720446649985
40,0,northern_ireland,united kingdom,0.003902750962523816,5,5,260,9,517,0.0026066440257122773,0.017515837005921023,0.08693340669290817,0.06282481672152966,0.019230769230769232,2.8468454928462736,0.0034394720446649985
41,0,united_kingdom,western european countries,0.017515837005921023,2,4,260,9,517,0.0026066440257122773,0.017515837005921023,1.0,0.031539430850633966,0.007692307692307693,3.0699890441604833,0.0007448131320807956
42,0,uk,western european countries,0.014023593844712945,2,4,260,9,517,0.0026066440257122773,0.017515837005921023,0.7657657818338076,0.031539430850633966,0.007692307692307693,3.0699890441604833,0.0007448131320807956
43,0,scotland,celtic nations,0.014044120968703836,2,2,260,9,517,0.0026066440257122773,0.017515837005921023,0.7671425916999178,0.018129031447773777,0.007692307692307693,3.7631362247204287,0.0005247847304631796
44,0,ireland,celtic nations,0.0040849104790699415,2,2,260,9,517,0.0026066440257122773,0.017515837005921023,0.09915133939979136,0.018129031447773777,0.007692307692307693,3.7631362247204287,0.0005247847304631796
45,0,scotland,nuts 1 statistical regions of the united kingdom,0.014044120968703836,2,2,260,9,517,0.0026066440257122773,0.017515837005921023,0.7671425916999178,0.017946871931227654,0.007692307692307693,3.7631362247204287,0.0005195117221909313
46,0,northern_ireland,nuts 1 statistical regions of the united kingdom,0.003902750962523816,2,2,260,9,517,0.0026066440257122773,0.017515837005921023,0.08693340669290817,0.017946871931227654,0.007692307692307693,3.7631362247204287,0.0005195117221909313
47,0,scotland,autonomous regions,0.014044120968703836,1,1,260,9,517,0.0026066440257122773,0.017515837005921023,0.7671425916999178,0.014044120968703836,0.0038461538461538464,4.456283405280375,0.0002407099354407117
48,0,scotland,scotland,0.014044120968703836,2,2,260,9,517,0.0026066440257122773,0.017515837005921023,0.7671425916999178,0.0231236565869496,0.007692307692307693,3.7631362247204287,0.0006693651519257323
49,0,scottish,scotland,0.009079535618245763,2,2,260,9,517,0.0026066440257122773,0.017515837005921023,0.43415439059149247,0.0231236565869496,0.007692307692307693,3.7631362247204287,0.0006693651519257323
50,0,scotland,great britain,0.014044120968703836,2,2,260,9,517,0.0026066440257122773,0.017515837005921023,0.7671425916999178,0.02738263490837187,0.007692307692307693,3.7631362247204287,0.0007926506565537566
51,0,england,great britain,0.013338513939668034,2,2,260,9,517,0.0026066440257122773,0.017515837005921023,0.7198156149834408,0.02738263490837187,0.007692307692307693,3.7631362247204287,0.0007926506565537566
52,0,england,christian states,0.013338513939668034,1,2,260,9,517,0.0026066440257122773,0.017515837005921023,0.7198156149834408,0.013338513939668034,0.0038461538461538464,3.7631362247204287,0.00019305632688578148
53,0,england,germanic countries and territories,0.013338513939668034,1,1,260,9,517,0.0026066440257122773,0.017515837005921023,0.7198156149834408,0.013338513939668034,0.0038461538461538464,4.456283405280375,0.00022861614738632158
54,0,england,england,0.013338513939668034,1,1,260,9,517,0.0026066440257122773,0.017515837005921023,0.7198156149834408,0.013338513939668034,0.0038461538461538464,4.456283405280375,0.00022861614738632158
55,0,qualification,qualification,0.013103846675156523,1,2,260,9,517,0.0026066440257122773,0.017515837005921023,0.7040758452438566,0.013103846675156523,0.0038461538461538464,3.7631362247204287,0.00018965984656332257
56,0,london,port cities and towns in southern england,0.010434170819557793,1,1,260,9,517,0.0026066440257122773,0.017515837005921023,0.5250134466859601,0.010434170819557793,0.0038461538461538464,4.456283405280375,0.0001788370087348312
57,0,london,capitals in europe,0.010434170819557793,1,3,260,9,517,0.0026066440257122773,0.017515837005921023,0.5250134466859601,0.010434170819557793,0.0038461538461538464,3.3576711166122646,0.00013474813071779894
58,0,london,capital cities in the united kingdom,0.010434170819557793,2,2,260,9,517,0.0026066440257122773,0.017515837005921023,0.5250134466859601,0.013507569881608191,0.007692307692307693,3.7631362247204287,0.00039100635022632635
