,country,label_name,new_name,tfidf,country_label_count,label_count,num_country_labels,num_countries,num_articles,min,max,normalized_tfidf,sum,tf,idf,new_tfidf
0,0,united_kingdom,british islands,0.017256505406642843,2,3,261,9,515,0.0025648151240980754,0.017256505406642843,1.0,0.03125190037314911,0.007662835249042145,3.3537951427675714,0.0008031607024806401
1,0,uk,british islands,0.013995394966506269,2,3,261,9,515,0.0025648151240980754,0.017256505406642843,0.7780302757939903,0.03125190037314911,0.007662835249042145,3.3537951427675714,0.0008031607024806401
2,0,united_kingdom,member states of the commonwealth of nations,0.017256505406642843,2,9,261,9,515,0.0025648151240980754,0.017256505406642843,1.0,0.03125190037314911,0.007662835249042145,2.255182854099462,0.000540067048885444
3,0,uk,member states of the commonwealth of nations,0.013995394966506269,2,9,261,9,515,0.0025648151240980754,0.017256505406642843,0.7780302757939903,0.03125190037314911,0.007662835249042145,2.255182854099462,0.000540067048885444
4,0,united_kingdom,northern european countries,0.017256505406642843,2,3,261,9,515,0.0025648151240980754,0.017256505406642843,1.0,0.03125190037314911,0.007662835249042145,3.3537951427675714,0.0008031607024806401
5,0,uk,northern european countries,0.013995394966506269,2,3,261,9,515,0.0025648151240980754,0.017256505406642843,0.7780302757939903,0.03125190037314911,0.007662835249042145,3.3537951427675714,0.0008031607024806401
6,0,united_kingdom,island countries,0.017256505406642843,5,7,261,9,515,0.0025648151240980754,0.017256505406642843,1.0,0.06308947275852275,0.019157088122605363,2.506497282380368,0.0030293791573955467
7,0,scotland,island countries,0.014015880814211228,5,7,261,9,515,0.0025648151240980754,0.017256505406642843,0.7794246591025806,0.06308947275852275,0.019157088122605363,2.506497282380368,0.0030293791573955467
8,0,uk,island countries,0.013995394966506269,5,7,261,9,515,0.0025648151240980754,0.017256505406642843,0.7780302757939903,0.06308947275852275,0.019157088122605363,2.506497282380368,0.0030293791573955467
9,0,england,island countries,0.013572706212661734,5,7,261,9,515,0.0025648151240980754,0.017256505406642843,0.7492596751540672,0.06308947275852275,0.019157088122605363,2.506497282380368,0.0030293791573955467
10,0,northern_ireland,island countries,0.004248985358500671,5,7,261,9,515,0.0025648151240980754,0.017256505406642843,0.11463420491538422,0.06308947275852275,0.019157088122605363,2.506497282380368,0.0030293791573955467
11,0,united_kingdom,priority articles for attention after brexit,0.017256505406642843,2,2,261,9,515,0.0025648151240980754,0.017256505406642843,1.0,0.03125190037314911,0.007662835249042145,3.7592602508757356,0.0009002607420468046
12,0,uk,priority articles for attention after brexit,0.013995394966506269,2,2,261,9,515,0.0025648151240980754,0.017256505406642843,0.7780302757939903,0.03125190037314911,0.007662835249042145,3.7592602508757356,0.0009002607420468046
13,0,united_kingdom,countries in europe,0.017256505406642843,2,6,261,9,515,0.0025648151240980754,0.017256505406642843,1.0,0.03125190037314911,0.007662835249042145,2.660647962207626,0.0006371670884516086
14,0,uk,countries in europe,0.013995394966506269,2,6,261,9,515,0.0025648151240980754,0.017256505406642843,0.7780302757939903,0.03125190037314911,0.007662835249042145,2.660647962207626,0.0006371670884516086
15,0,united_kingdom,english-speaking countries and territories,0.017256505406642843,5,14,261,9,515,0.0025648151240980754,0.017256505406642843,1.0,0.06308947275852275,0.019157088122605363,1.8133501018204226,0.00219163413506636
